PC1,PC2
4.138402322278507,-1.6815458093076256
4.143504107746492,-1.6625502946273798
4.091138354865311,-1.6793646282914847
4.08059150726484,-1.6712322570392852
4.054954901177341,-1.6576880279695598
4.076150004139534,-1.6670236436853059
4.07082558600743,-1.6401303347256022
4.098260664960547,-1.6559216537221575
4.107105316925163,-1.6679494228735776
4.10059310193625,-1.6651041796898072
4.115671724733144,-1.6687884491836884
4.127203213180059,-1.6542394271301464
4.102922940579536,-1.6635672027306134
4.129695147271674,-1.654177354678855
4.11779802704167,-1.6533884018683875
4.082617265779883,-1.630394604680697
4.070967939131363,-1.6537129206446088
4.086730510799441,-1.6655962036695655
4.042316983875148,-1.6831212722175697
4.031917952598504,-1.6638796069652466
4.0150876005754474,-1.6614582669735916
4.013935462799691,-1.6572500817877056
3.9713092321476884,-0.3219615169771131
3.991788126434082,-1.6854333757064728
4.0331815380935625,-1.837274322780246
4.03598466813215,-1.679017485495915
4.045347248134785,-1.6674309785609114
4.101859617885982,-1.6945694066505181
4.096742196021844,-1.6734095762751489
4.125788766722981,-1.6634735029669838
4.139379210128687,-1.603710007081754
4.134250583009699,-1.7023893023337886
4.161452119269277,-1.7008568510160167
4.154901958563071,-1.6609644640979477
4.142064429191649,-1.6899862974593562
4.144955290999014,-1.652251569964395
4.129977611271163,-1.681230191619029
4.092425323785319,-1.6729556125544456
4.117011522409336,-1.6786876398206527
4.074527587166924,-0.8039721609274828
4.057779336568182,-1.6730239799184359
4.025355510510435,0.30641769911448424
4.05697140547503,-1.6270876281453581
4.08288213849753,-1.6707804121294323
4.132132407789359,-1.6566140895862742
4.162062737476014,-1.6415513143897056
4.176608955633946,-1.6876031234660105
4.191762050387789,-1.648261087035091
4.23433835483556,-1.6559825268502284
4.254402182903983,-1.6769608147035642
4.284993496857053,-1.6727150224481395
4.3031655639695865,-1.678755551221878
4.296614089649577,-1.6133906320308937
4.334942505144654,-1.6900415245513025
4.36863050526249,-1.6643565356457302
4.360959327741202,-1.6772054453551661
4.385380591415135,-1.7761070955642901
4.385780993793187,-1.6822640190989908
4.364969204796191,-1.6512794727290416
4.381028615676388,-1.6618350176531704
4.388222837126176,-1.6317226637476827
4.367688212487614,-1.6962080503005794
4.341525990180442,-1.6462299239539475
4.304762225006981,-1.6702540688919285
4.28785614873629,-1.6758183014899595
4.260674751251177,-1.6830120115644163
4.230642660855306,-1.6470801104406447
4.223805464520784,-1.6458704260725965
4.238774677057358,-1.6359565716500444
4.249839582184574,-1.6363367280803904
4.257721541298014,-1.6776343712731174
4.271777662738373,-1.6383851467757515
4.244719635927573,-1.6664044817642578
4.243408088464589,-0.18082041613755673
4.2890454027903235,-1.64374644778386
4.3023964975100295,-1.663764119243945
4.2858439413945,-1.6920584309469462
4.285342189076888,-1.6820265741696456
4.297811463833245,-1.637102087515438
4.277331389969033,-1.6257259928987366
4.3140395178489115,-1.6904131489279592
4.326454661530997,-1.6726243780876582
4.3317133370264145,-1.6837319764736554
4.358429245518519,-1.6930474455187978
4.351526453725053,-1.6880056886932946
4.363677249779113,-1.679946382035396
4.3747204895795075,-1.6334542951863182
4.36307192721478,-1.677350386101492
4.3575706629788975,-1.6666523040689467
4.3540832180901745,-1.6459318838305232
4.37489172589204,-1.677155586391475
4.376527496010042,-1.6973987646230215
4.363212260997849,-1.5978646487180395
4.347554677257785,-1.6830209138137127
4.304098093427991,-1.6366788346405117
4.291986741906704,-1.6395554245998454
4.263368000649552,-1.6565289100727323
4.290758209916417,-1.6534340054710246
4.257630982901799,-1.6566888445318417
4.210305321669109,-1.6716521949732268
4.224789154182228,-1.6792102857078268
4.21252125501177,-1.6533985764232697
4.2316709952810685,-1.690611593027297
4.266283531917464,-1.648681616673578
4.281140018718371,-1.6580971384715542
4.313145152630602,-1.653579375359147
4.33902163336868,-1.6752385762527002
4.355026146420698,-1.6363282305234126
4.403463901767787,-1.6787895541414755
4.446165162970935,-1.6744509857433267
4.438191019504394,-1.6319416743425756
4.458832069920777,-1.6778637559429193
4.491833092734333,-1.6673749920211076
4.526379605011458,-1.6489498745451767
4.507828401721398,-1.6485191657808476
4.549327800255505,-1.6837078258021059
4.555781574816217,-1.6821629591106007
4.557760742628892,-1.6822720325846479
4.615318568673831,-1.658453919056072
4.621843532109245,-1.7326474499856375
4.6367868652118736,-1.6730974768070832
4.647025266347165,-1.657987879423768
4.690715291569451,-1.6522620529851972
4.722289379571115,-1.6385285028508174
4.749171708928245,-1.699199970466677
4.773199040399461,-1.6377068830273418
4.787960731588349,-1.6760979526714357
4.825511990933393,-1.6720022962275434
4.825863061628041,-1.6806061272877317
4.817632677168616,-1.6100528504404201
4.825556215671798,-1.6914417088522387
4.85239464852458,-1.6803645540333652
